Wallet,Farm,Pid,Amount,Formatted Amount,Token,Symbol,Accumulated Reward Per Share,RewardDebt,Pending ORI,Pending JUMP,Formatted Pending ORI,Formatted Pending JUMP
0x44d2ba8Bf6B5fa5e7055Ec08Ec19aC70aD68E99e,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,162864519633911002,0.16286451963391102,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,681948910799753187,1632372412020696000,326474482404139200,1.6323724120206962,0.3264744824041392
0x45144345cE401d4DD2414e874f67f75c098623B3,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,40293000000000000000,40.293,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,167988481187724450000,404579130653179050000,80915826130635820000,404.57913065317905,80.91582613063582
0x4546eB518B4A603F60165Fa15F41fef6E5ab4923,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,5686309929119607444,5.6863099291196075,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,35306098590205442793,45496941548360335000,9099388309672067000,45.49694154836033,9.099388309672067
0x454Edd3844058557d3C9937aB19eF6Fc03e24b2f,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,39443117,3.9443117e-11,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,159651776,400838912.31438076,80167782.46287616,4.0083891231438077e-10,8.016778246287616e-11
0x459040266C0f056d8Ab70459e09497a39424563F,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,101315422953995687611,101.31542295399568,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,1355608939640801601569,84093484190145700000,16818696838029142000,84.0934841901457,16.81869683802914
0x45919D4aE71977926cE43b0DceaCb38C2365Cbe7,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,39443117,3.9443117e-11,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,159671454,400819234.31438076,80163846.86287615,4.0081923431438077e-10,8.016384686287615e-11
0x45F5CAfd5715740463f9Ef9A253EFAC42eEF22e3,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,39443117,3.9443117e-11,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,159636875,400853813.31438076,80170762.66287616,4.0085381331438076e-10,8.017076266287616e-11
0x45F88d28Cc7a99c46A1c5c22812F3f46b30fbe81,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,39443117,3.9443117e-11,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,159658142,400832546.31438076,80166509.26287615,4.0083254631438075e-10,8.016650926287615e-11
0x461F8b8ae28401b9df4eF1EB8118d854190dd406,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,14232288165673652976,14.232288165673653,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,160123517140162710165,42118739481367510000,8423747896273502000,42.11873948136751,8.423747896273502
0x461FCA1A44bD721df0D053F7e79dd37BF7d75F80,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,19,258317429040,2.5831742904e-7,0xe200510dC1F28b53C1b1f629861ddE4f8B06B373,HLP,2482927925137986442317,1165281543600075720,640218276569666200000,128043655313933240000,640.2182765696662,128.04365531393324
0x462FA457A1137728986Ab29B57Dbe8801FfE659f,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,39443117,3.9443117e-11,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,159651776,400838912.31438076,80167782.46287616,4.0083891231438077e-10,8.016778246287616e-11
0x4644C45139d9D89daDB4E148442220976140ECBB,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,39443117,3.9443117e-11,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,159660718,400829970.31438076,80165994.06287615,4.0082997031438077e-10,8.016599406287615e-11
0x465Ea587d79601D5a341D7C48DebA7Fe1A07F681,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,24660674303896035,0.024660674303896037,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,101180497768507043,249250182314090140,49850036462818030,0.24925018231409016,0.049850036462818034
0x4668eCA0A1616810E5A4b72F9185fa5f08021Ac0,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,14552469716645492945,14.552469716645493,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,159151500427552021612,47640568468950580000,9528113693790116000,47.64056846895058,9.528113693790116
0x467d0f3Dd2B79f5EDE619d40F2b6Bd5CdE119d4d,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,2,990000000000000000,0.99,0x483D07BC99CdD1DF66F64aE0A769A70725C46fA4,HLP,8815332585594,56064389448870000,8671114870289190000,1734222974057838000,8.67111487028919,1.734222974057838
0x4681ed1F3B462FF8037175Ea1D16ef24B4829009,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,3,86323041667359,0.000086323041667359,0x50Cc648E45B84D68405BA0707e94c507b08e593d,HLP,10897474520472299023,34114679206325742238,906588467893387700000,181317693578677520000,906.5884678933877,181.3176935786775
0x46a155a6a26C7C3B91Af877Df63147Fec6466e28,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,738117353770566,0.000738117353770566,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,5168534613420968,5320187757877776,1064037551575555.2,0.005320187757877776,0.0010640375515755553
0x46a155a6a26C7C3B91Af877Df63147Fec6466e28,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,7,211643584387286,0.000211643584387286,0x6D898d98818e670C695E374ED77cd1753cF109Dd,HLP,21626354681081,317757572786778,4259321649147966,851864329829593.2,0.004259321649147966,0.0008518643298295932
0x46Ac4C477CFb39F935dE19363c8d9817c7732390,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,10557669828613993794,10.557669828613994,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,143500815730374140374,6524742068108853000,1304948413621770800,6.5247420681088535,1.3049484136217708
0x46af3eAE703725ff5e990D84582C96cE07d7b19C,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,434369723921709813,0.4343697239217098,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,1753488588839960934,4418949191465451500,883789838293090300,4.418949191465452,0.8837898382930903
0x46F7090C2cCFD5d523E016E8Eb3Cd8a0151B2010,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,36250040788499390118,36.25004078849939,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,167498188591430670001,347618563286226440000,69523712657245290000,347.61856328622645,69.52371265724528
0x470194560DB2826469a77DaA54eBf80F09659Ed5,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,39443117,3.9443117e-11,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,159661441,400829247.31438076,80165849.46287616,4.008292473143808e-10,8.016584946287615e-11
0x470204ee9E5D3d494BBDC84B464E39f69F31C881,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,2,24143052988240787,0.02414305298824079,0x483D07BC99CdD1DF66F64aE0A769A70725C46fA4,HLP,8815332585594,473194710660617,212355847012301000,42471169402460200,0.21235584701230098,0.0424711694024602
0x47327F694d18A8CdFE9e9e314437302AF5AA91ce,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,39443117,3.9443117e-11,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,159662963,400827725.31438076,80165545.06287615,4.0082772531438074e-10,8.016554506287614e-11
0x474634a7b0c9a382906B78578eC67eff1A4Fab2b,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,2,53956799518960429,0.05395679951896043,0x483D07BC99CdD1DF66F64aE0A769A70725C46fA4,HLP,8815332585594,876061274405779,474771071739448800,94954214347889760,0.4747710717394488,0.09495421434788975
0x47653ACcd2Ddc34f58FC5b716deBfbC0E7fB5d6a,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,6563770396837321506,6.563770396837322,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,38652136632538965848,54619705642525300000,10923941128505061000,54.619705642525304,10.923941128505062
0x47653ACcd2Ddc34f58FC5b716deBfbC0E7fB5d6a,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,8,3627387522736,0.000003627387522736,0xF70a9Af9f581c2F752Acc779148712c43E58d2f0,HLP,14454467689890940716,8223991483446038320,44207964262655020000,8841592852531003000,44.20796426265502,8.841592852531003
0x4779767CA09Bc5C27714bcd13b2766A0B2fEa25C,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,39203502610524092309,39.2035026105241,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,376204242627592029468,180881500938446900000,36176300187689378000,180.8815009384469,36.17630018768938
0x477d7D732b05D3eb1B2430623eFc409e4f6e200D,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,39443117,3.9443117e-11,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,159657578,400833110.31438076,80166622.06287615,4.0083311031438074e-10,8.016662206287615e-11
0x478c02be920d68D2f9739DAc8C99c8620de802c5,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,16094495719616644934,16.094495719616646,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,71707180483605442139,156997234128474730000,31399446825694945000,156.99723412847473,31.399446825694945
0x47BB4307bE2eED5413e49c6a5828847A291199a5,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,4,487707251330526893,0.4877072513305269,0xc81a9cE5Be68dF6A52F82D83398420D8A1C245c2,HLP,1362059974455663,85404765721396048608,578881760567703200000,115776352113540630000,578.8817605677032,115.77635211354063
0x47d020dA17d9e1981ec4E56bCC72F70bb29eF273,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,2,23877901713364456,0.023877901713364454,0x483D07BC99CdD1DF66F64aE0A769A70725C46fA4,HLP,8815332585594,448159405349172,210043485644083300,42008697128816660,0.2100434856440833,0.042008697128816656
0x47E2Ef075aAbce247F3b1916EEAba7d7234A632c,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,2,48808403349179751,0.048808403349179755,0x483D07BC99CdD1DF66F64aE0A769A70725C46fA4,HLP,8815332585594,864415764732719,429397892730106800,85879578546021360,0.4293978927301068,0.08587957854602137
0x47f2A488fE2c975d836b8fF688d76e7e644f88DA,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,100000000000000000,0.1,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,415042182284600000,1005967948112500000,201193589622500000,1.0059679481125,0.2011935896225
0x484221302f147F59E2E0a42ab24746956fa85767,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,163714283872614337963,163.71428387261435,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,1895607711178386900695,430788847558528860000,86157769511705770000,430.78884755852886,86.15776951170577
0x4865d43478259367DC057630f01936Bb044669d9,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,39443117,3.9443117e-11,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,159637360,400853328.31438076,80170665.66287616,4.0085332831438077e-10,8.017066566287616e-11
0x487f1D332840A55993DE286Def5392628b1Ac753,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,403098794021030162,0.40309879402103016,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,4534979369766930226,1193095328780446700,238619065756089340,1.1930953287804467,0.23861906575608935
0x4882A682135B8049344E2F89DD7b2217Ae7f602E,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,2,47240874787432457,0.047240874787432455,0x483D07BC99CdD1DF66F64aE0A769A70725C46fA4,HLP,8815332585594,777950997082286,415666071888537000,83133214377707410,0.41566607188853705,0.0831332143777074
0x4889627732Bc1761a62E8DDA2fB29aCDE1464e6C,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,39443117,3.9443117e-11,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,159649923,400840765.31438076,80168153.06287615,4.008407653143808e-10,8.016815306287615e-11
0x489311E699E1d87f6EAEd75722a3AacF9AA1a0c6,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,15198481069061260574,15.19848106906126,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,141348159076818967237,74623796581027040000,14924759316205408000,74.62379658102704,14.924759316205408
0x48A52e9425B30d3130bfA6b3B4c8610B6B59534b,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,39443117,3.9443117e-11,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,159636552,400854136.31438076,80170827.26287615,4.0085413631438077e-10,8.017082726287615e-11
0x4901231a6b5fff355ba227a767f089A4B82EFdCD,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,39443117,3.9443117e-11,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,159636068,400854620.31438076,80170924.06287615,4.0085462031438077e-10,8.017092406287615e-11
0x491B9F1B40192238608138C2e114a4C5b48d9BB7,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,2,460967462532882858,0.4609674625328829,0x483D07BC99CdD1DF66F64aE0A769A70725C46fA4,HLP,8815332585594,9207818304467464,4054373675060236300,810874735012047200,4.054373675060236,0.8108747350120472
0x49385C392ccb70e9DDE412b8a5D00F60fbdeF001,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,39443117,3.9443117e-11,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,159655241,400835447.31438076,80167089.46287616,4.0083544731438074e-10,8.016708946287616e-11
0x49593C8428a8322402bcbCa9A3FaaE4539Da46eD,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,39443117,3.9443117e-11,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,159643481,400847207.31438076,80169441.46287616,4.0084720731438076e-10,8.016944146287616e-11
0x496ea957960Bf9A2BBC1D3c114EaA124e07D0543,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,17,15019222671901177263,15.019222671901177,0xd93aEBdc2546cEB0aAfA0bF6C282a699a816659c,HLP,93726517437,83906461666361836,1323792973981769500,264758594796353900,1.3237929739817695,0.2647585947963539
0x4979BA651D0e8bb6A4d06bD23547Ca8f975EBB17,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,685320503908646455,0.6853205039086464,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,7645161771225579176,2093312015004739600,418662403000947900,2.0933120150047397,0.4186624030009479
0x4979BA651D0e8bb6A4d06bD23547Ca8f975EBB17,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,22,43714248670600,0.0000437142486706,0x1935776c366db172a3c4881c7548Cd35D7457c5c,HLP,118681953263025278493,5174081619052562448400,14010798599851475000,2802159719970295000,14.010798599851475,2.802159719970295
0x497D14A5932B3af2f5C0e1AFE5cfCA2953b59586,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,21,711216812073455,0.000711216812073455,0x08492d0fF546B08a9Fb3bd056665cfD240B7D55c,HLP,36467388300086976640,25531299424637290514381,404920226795380300000,80984045359076050000,404.9202267953803,80.98404535907605
0x49946ce6a9608C15f23d35Fa684F8efDdB8f9397,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,1004211248715447434,1.0042112487154473,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,5969418729660569493,8300524845173156000,1660104969034631200,8.300524845173156,1.6601049690346312
0x49Aa51C21C171FA992b77D98ee44a2d752b36611,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,39443117,3.9443117e-11,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,159640505,400850183.31438076,80170036.66287616,4.0085018331438077e-10,8.017003666287616e-11
0x49Cc222a21ddE615597C360ddD3De8EF928eE884,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,4274019627395779167,4.274019627395779,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,18756369059036288194,41977882821418120000,8395576564283624000,41.97788282141812,8.395576564283624
0x49D443d89da0712B1D608eeaEDEF2650ab8b2206,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,323241730522872242567,323.2417305228722,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,2223065039047780150407,2.3702326973531286e+21,474046539470625700000,2370.2326973531285,474.0465394706257
0x4A2E7E2A2ec9B7f473F9C61a982e930D77E3CE7e,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,613935392769094321291,613.9353927690943,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,7731092999906154958086,992991125435899200000,198598225087179850000,992.9911254358992,198.59822508717986
0x4A36038E5f0B608B64bc1458D3450b86baD20B88,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,39443117,3.9443117e-11,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,159636229,400854459.31438076,80170891.86287615,4.008544593143808e-10,8.017089186287614e-11
0x4A45E7eb8d1813a5509344243168715d17E073DB,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,2,3965348549414606575,3.9653485494146063,0x483D07BC99CdD1DF66F64aE0A769A70725C46fA4,HLP,8815332585594,176364155054287587,34779502125838190000,6955900425167638000,34.779502125838185,6.955900425167638
0x4a509d79Ce11850079336Fa88D3BE966d7AAF2b2,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,2,49079747103607812,0.04907974710360781,0x483D07BC99CdD1DF66F64aE0A769A70725C46fA4,HLP,8815332585594,857908444647983,431796385490498600,86359277098099730,0.43179638549049865,0.08635927709809973
0x4ab68FB184dB5FCb2cbe49737ACFc4726c3cAb7f,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,39443117,3.9443117e-11,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,159664245,400826443.31438076,80165288.66287616,4.0082644331438074e-10,8.016528866287616e-11
0x4Ac22b9f2A84d870610f117aC42A8911E335bF00,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,810941146988041675,0.8109411469880418,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,5767228672893483565,5756327177365026000,1151265435473005200,5.7563271773650255,1.1512654354730052
0x4Ac99a9f50Bcf262277c21e0683bd6E4BB4D5000,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,3,87430558340818,0.000087430558340818,0x50Cc648E45B84D68405BA0707e94c507b08e593d,HLP,10897474520472299023,34551879631777610802,918220402197953400000,183644080439590680000,918.2204021979534,183.64408043959068
0x4adEc7316AA765Cb254D31C9bD650FDfa2DDA26a,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,39443117,3.9443117e-11,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,159659350,400831338.31438076,80166267.66287616,4.008313383143808e-10,8.016626766287615e-11
0x4adf3bA1bC591686E4607c1E47E12A525A7460A3,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,2,8680011895095604828,8.680011895095605,0x483D07BC99CdD1DF66F64aE0A769A70725C46fA4,HLP,8815332585594,2330169236696562687,74187022465483260000,14837404493096653000,74.18702246548327,14.837404493096653
0x4b0d2B28Ac2ad6e0f7af0eDc64a641D1bD69D546,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,2,23937148169545504,0.023937148169545504,0x483D07BC99CdD1DF66F64aE0A769A70725C46fA4,HLP,8815332585594,463180309953378,210550741955232860,42110148391046580,0.21055074195523285,0.04211014839104658
0x4b388dc8646D4C09d0ba28EF403B95A2b1b4D9a8,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,39443117,3.9443117e-11,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,159654596,400836092.31438076,80167218.46287616,4.0083609231438077e-10,8.016721846287616e-11
0x4b46efd76BFd6298A5464f298b7F490842007aF0,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,6153049921715743255,6.153049921715744,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,37003893169221599936,50431569546749950000,10086313909349990000,50.431569546749955,10.08631390934999
0x4b4A8abbEda6f58331ee91b419EaFe9561fF6569,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,2,48894941906744373,0.04889494190674438,0x483D07BC99CdD1DF66F64aE0A769A70725C46fA4,HLP,8815332585594,848523873237577,430176650788011700,86035330157602340,0.4301766507880117,0.08603533015760234
0x4B7aB4361D292D2DCb792DCd4Cc1f683690e6022,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,39443117,3.9443117e-11,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,159637199,400853489.31438076,80170697.86287615,4.0085348931438075e-10,8.017069786287615e-11
0x4b97aECe5314dB340f1fa2B30138C3E17F2F964a,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,39443117,3.9443117e-11,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,159645171,400845517.31438076,80169103.46287616,4.008455173143808e-10,8.016910346287616e-11
0x4be3CE0D8862cfeA21189f7ABE176F9EdDb94768,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,2,49105795122780974,0.049105795122780974,0x483D07BC99CdD1DF66F64aE0A769A70725C46fA4,HLP,8815332585594,844165013902776,432039750873451260,86407950174690260,0.43203975087345126,0.08640795017469026
0x4C0FC11FdF1421493655Fe22b98e0c1FaA349971,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,39443117,3.9443117e-11,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,159663204,400827484.31438076,80165496.86287615,4.0082748431438077e-10,8.016549686287615e-11
0x4c2F8b13561389c10201c0179084f699697aA71d,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,8,728614689016326,0.000728614689016326,0xF70a9Af9f581c2F752Acc779148712c43E58d2f0,HLP,14454467689890940716,8880686941321720336656,1.6510505394446983e+21,330210107888939700000,1651.0505394446984,330.2101078889397
0x4c380Ae98B9A5e5943711c05Ba03433e94F41630,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,39443117,3.9443117e-11,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,159673616,400817072.31438076,80163414.46287616,4.008170723143808e-10,8.016341446287616e-11
0x4C66A1EAB33fc832719C60F6B5931a1B9eB82192,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,2,23890355883736080,0.02389035588373608,0x483D07BC99CdD1DF66F64aE0A769A70725C46fA4,HLP,8815332585594,451160786653350,210150271916682660,42030054383336530,0.21015027191668265,0.042030054383336526
0x4C80eDC9803355B21BF5Ba4e5366033358DB7Df3,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,20,2e-17,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,204,80.20202607942002,16.040405215884004,8.020202607942003e-17,1.6040405215884004e-17
0x4C8c4593Dff50f9525f198A09f4772E0Ced45134,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,363741250144058400,0.3637412501440584,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,1589935346287164736,3578864666692961300,715772933338592300,3.578864666692961,0.7157729333385923
0x4CaF777AEf7C421e3aa6f10ee87651b16B8E164E,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,39443117,3.9443117e-11,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,159637118,400853570.31438076,80170714.06287615,4.0085357031438074e-10,8.017071406287615e-11
0x4cba58D171219419c5c92dC23b7e3D9945AbD58d,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,22770036217647152006,22.770036217647153,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,103544750114371861788,220019771233482830000,44003954246696570000,220.01977123348283,44.003954246696566
0x4cc73909C8B8BD564db5959754939290c3F4D32E,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,39443117,3.9443117e-11,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,159661601,400829087.31438076,80165817.46287616,4.0082908731438074e-10,8.016581746287616e-11
0x4CcAb9723F15E33FdF9D74C87516c909648D2B6E,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,137322910107056167,0.13732291010705616,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,548608901106593067,1402763562870778000,280552712574155620,1.4027635628707782,0.2805527125741556
0x4CD105a881c9Ca8857A4221e139Fc8E932411bdd,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,25223097769494670,0.025223097769494673,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,103487389394860686,254935385109623600,50987077021924720,0.2549353851096236,0.05098707702192472
0x4Cf8BE01027aD66c4939181a5b8c5B2b281771f0,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,2,55597176087674383811,55.59717608767438,0x483D07BC99CdD1DF66F64aE0A769A70725C46fA4,HLP,8815332585594,7174080114098136321,482933517918585400000,96586703583717080000,482.93351791858544,96.58670358371708
0x4Cfb21A126978Af9609586da43E0b5D0A2AafDaf,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,22,2094091261033278,0.002094091261033278,0x1935776c366db172a3c4881c7548Cd35D7457c5c,HLP,118681953263025278493,248132391717463550373162,398449452997622600000,79689890599524530000,398.44945299762264,79.68989059952453
0x4D0D826013e444D737b9cc889372c4de83Aa40d5,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,1,1155701505301602735,1.1557015053016029,0x0433305Ae161d28eD1408D11581610339dfC9BE4,HLP,14210101303971,6615076149577274834,9807559317910278000,1961511863582055700,9.807559317910279,1.9615118635820556
0x4D0D826013e444D737b9cc889372c4de83Aa40d5,0x90Df158ff7c31aD1d81ddDb1D8ab9d0eCBCeDa20,2,7757179315341448499,7.757179315341448,0x483D07BC99CdD1DF66F64aE0A769A70725C46fA4,HLP,8815332585594,5461034471039690700,62921081119785530000,12584216223957107000,62.92108111978553,12.584216223957107
